date,ticker,search_interest
2019-02-17,TGT,53.14995776360198
2019-02-24,TGT,50.01484468032963
2019-03-03,TGT,59.000884304308855
2019-03-10,TGT,54.191891147932566
2019-03-17,TGT,62.64353913447777
2019-03-24,TGT,59.25506122771306
2019-03-31,TGT,53.70990488280567
2019-04-07,TGT,59.86635157704696
2019-04-14,TGT,62.476753841611206
2019-04-21,TGT,59.1326552370966
2019-04-28,TGT,53.10471535380084
2019-05-05,TGT,58.9976222032643
2019-05-12,TGT,59.085881155477104
2019-05-19,TGT,61.31381024122747
2019-05-26,TGT,60.03718780188159
2019-06-02,TGT,49.51497289604321
2019-06-09,TGT,51.17115723913239
2019-06-16,TGT,56.93111786406028
2019-06-23,TGT,42.2084537017949
2019-06-30,TGT,56.12766630793679
2019-07-07,TGT,45.483300669990015
2019-07-14,TGT,47.04505269465082
2019-07-21,TGT,57.30551429119448
2019-07-28,TGT,47.35626357669836
2019-08-04,TGT,45.07093975316407
2019-08-11,TGT,47.76396064521397
2019-08-18,TGT,44.771349331137706
2019-08-25,TGT,40.91645988866504
2019-09-01,TGT,45.595274345069264
2019-09-08,TGT,56.437330798354736
2019-09-15,TGT,48.75765447293725
2019-09-22,TGT,45.59989986230696
2019-09-29,TGT,44.36203424411837
2019-10-06,TGT,47.56673441867417
2019-10-13,TGT,46.60285779791456
2019-10-20,TGT,46.502537855320455
2019-10-27,TGT,46.40221791272635
2019-11-03,TGT,44.089779323712726
2019-11-10,TGT,54.59126916511023
2019-11-17,TGT,43.645457817531415
2019-11-24,TGT,53.12558952058542
2019-12-01,TGT,39.46137297912526
2019-12-08,TGT,49.11969067320722
2019-12-15,TGT,43.87451627308539
2019-12-22,TGT,43.82120184645614
2019-12-29,TGT,54.76764290668932
2020-01-05,TGT,45.1411431963091
2020-01-12,TGT,51.195635732042845
2020-01-19,TGT,48.78262139711784
2020-01-26,TGT,56.312364301590165
2020-02-02,TGT,56.503497401537686
2020-02-09,TGT,42.69583144781033
2020-02-16,TGT,60.67270726715613
2020-02-23,TGT,53.51175680680826
2020-03-01,TGT,69.83069646266159
2020-03-08,TGT,63.609101779104414
2020-03-15,TGT,64.46003895279189
2020-03-22,TGT,44.91221468396358
2020-03-29,TGT,69.74394776258514
2020-04-05,TGT,59.70249865547039
2020-04-12,TGT,51.45967451096824
2020-04-19,TGT,61.10093599558996
2020-04-26,TGT,66.63230151645024
2020-05-03,TGT,49.20976503368286
2020-05-10,TGT,64.39877824045402
2020-05-17,TGT,55.64295924079605
2020-05-24,TGT,53.55872858267604
2020-05-31,TGT,53.66500001494602
2020-06-07,TGT,50.481002300910895
2020-06-14,TGT,55.65283712122197
2020-06-21,TGT,55.037650155010354
2020-06-28,TGT,58.74896518181792
2020-07-05,TGT,59.9067329418714
2020-07-12,TGT,48.86060698018921
2020-07-19,TGT,56.128727887233104
2020-07-26,TGT,42.09470636205074
2020-08-02,TGT,51.77924242384358
2020-08-09,TGT,40.80371036856373
2020-08-16,TGT,43.19582785099296
2020-08-23,TGT,49.36743411252917
2020-08-30,TGT,40.92543921744105
2020-09-06,TGT,47.632931184510056
2020-09-13,TGT,35.8646565908997
2020-09-20,TGT,39.95649094660055
2020-09-27,TGT,47.06772874085134
2020-10-04,TGT,52.675451541087845
2020-10-11,TGT,37.22672111063849
2020-10-18,TGT,53.36889921983985
2020-10-25,TGT,46.00916532665085
2020-11-01,TGT,58.0846285506516
2020-11-08,TGT,43.63504030496956
2020-11-15,TGT,43.06600868598229
2020-11-22,TGT,48.609681768224426
2020-11-29,TGT,41.19567551174019
2020-12-06,TGT,49.074219446959766
2020-12-13,TGT,48.86663170999943
2020-12-20,TGT,57.900699456279234
2020-12-27,TGT,53.14088155452758
2021-01-03,TGT,44.82430196249457
2021-01-10,TGT,45.47479166850205
2021-01-17,TGT,48.49786167601668
2021-01-24,TGT,43.0062690565898
2021-01-31,TGT,43.39937795695973
2021-02-07,TGT,69.1138770626977
2021-02-14,TGT,52.69070416043299
2021-02-21,TGT,65.77971943729088
2021-02-28,TGT,54.53468751845887
2021-03-07,TGT,57.01916991186624
2021-03-14,TGT,49.81231218237771
2021-03-21,TGT,67.52266798546998
2021-03-28,TGT,58.01415774734184
2021-04-04,TGT,70.17374821272014
2021-04-11,TGT,56.241516425508784
2021-04-18,TGT,67.7512520653995
2021-04-25,TGT,68.67434970505855
2021-05-02,TGT,50.73686366173818
2021-05-09,TGT,61.75450727660987
2021-05-16,TGT,52.44143286371425
2021-05-23,TGT,51.03967809639151
2021-05-30,TGT,57.79157870069237
2021-06-06,TGT,61.05401973646194
2021-06-13,TGT,63.363390627701136
2021-06-20,TGT,52.49465334976279
2021-06-27,TGT,59.41513353976404
2021-07-04,TGT,55.93891912347679
2021-07-11,TGT,51.61020229187835
2021-07-18,TGT,45.159107780836365
2021-07-25,TGT,50.07134061074147
2021-08-01,TGT,69.74235387199671
2021-08-08,TGT,42.640318871190495
2021-08-15,TGT,46.4041076702928
2021-08-22,TGT,41.463996760764985
2021-08-29,TGT,54.30009645885448
2021-09-05,TGT,56.36494419400401
2021-09-12,TGT,53.2353343752766
2021-09-19,TGT,56.76676389386729
2021-09-26,TGT,44.42138772351476
2021-10-03,TGT,54.76134630129141
2021-10-10,TGT,40.02142542407268
2021-10-17,TGT,54.3113048975304
2021-10-24,TGT,54.23285874790291
2021-10-31,TGT,42.1140070256488
2021-11-07,TGT,51.93427426235264
2021-11-14,TGT,40.539897798363256
2021-11-21,TGT,39.31658984405401
2021-11-28,TGT,40.14935441423573
2021-12-05,TGT,42.69688168647789
2021-12-12,TGT,43.37019089970062
2021-12-19,TGT,50.42647912095843
2021-12-26,TGT,62.42038701678078
2022-01-02,TGT,51.51389587809199
2022-01-09,TGT,48.95373101920569
2022-01-16,TGT,59.03117199689624
2022-01-23,TGT,54.43810233050876
2022-01-30,TGT,57.35569230886154
2022-02-06,TGT,60.01469274539362
2022-02-13,TGT,61.0363622574672
2022-02-20,TGT,55.03990537112863
2022-02-27,TGT,58.27514044819413
2022-03-06,TGT,65.83304776290247
2022-03-13,TGT,58.43688688868448
2022-03-20,TGT,59.54875685563362
2022-03-27,TGT,63.00941729553486
2022-04-03,TGT,63.77592819565549
2022-04-10,TGT,59.32633336161775
2022-04-17,TGT,64.42620475602423
2022-04-24,TGT,60.75921250832396
2022-05-01,TGT,62.29134840475149
2022-05-08,TGT,63.82348430117901
2022-05-15,TGT,54.16342948283898
2022-05-22,TGT,77.05762358178518
2022-05-29,TGT,59.70940489815567
2022-06-05,TGT,55.48759162266756
2022-06-12,TGT,61.41144416231295
2022-06-19,TGT,64.19209406264811
2022-06-26,TGT,63.567730466090254
2022-07-03,TGT,55.375305543850914
2022-07-10,TGT,59.03264673173929
2022-07-17,TGT,55.91319378003257
2022-07-24,TGT,51.33614474882877
2022-07-31,TGT,40.87073101354648
2022-08-07,TGT,49.270775848505295
2022-08-14,TGT,32.990092600542525
2022-08-21,TGT,42.41837038528154
2022-08-28,TGT,55.32437700620165
2022-09-04,TGT,47.750733437519735
2022-09-11,TGT,44.27487534404868
2022-09-18,TGT,40.79901725057762
2022-09-25,TGT,40.75369285489055
2022-10-02,TGT,41.73250629282936
2022-10-09,TGT,37.57277660574466
2022-10-16,TGT,32.48530072205965
2022-10-23,TGT,52.5978297901986
2022-10-30,TGT,56.74769394208274
2022-11-06,TGT,43.51928612983641
2022-11-13,TGT,52.56124041204336
2022-11-20,TGT,41.26716311642189
2022-11-27,TGT,51.53970777469385
2022-12-04,TGT,41.970984068432834
2022-12-11,TGT,56.64190611116076
2022-12-18,TGT,52.4417817544734
2022-12-25,TGT,45.43989152098798
2023-01-01,TGT,57.36625660398519
2023-01-08,TGT,64.9634803245497
2023-01-15,TGT,56.06123041878768
2023-01-22,TGT,56.72280461745416
2023-01-29,TGT,57.93378131514085
2023-02-05,TGT,59.46687816018881
2023-02-12,TGT,66.9955226329609
2023-02-19,TGT,67.94564809111384
2023-02-26,TGT,48.15538763775865
2023-03-05,TGT,68.58289117738376
2023-03-12,TGT,60.526731017245744
2023-03-19,TGT,72.05848727385997
2023-03-26,TGT,65.01332867978289
2023-04-02,TGT,68.10564765747473
2023-04-09,TGT,59.20148776105464
2023-04-16,TGT,54.0939807305164
2023-04-23,TGT,63.30739573995074
2023-04-30,TGT,67.27877438671723
2023-05-07,TGT,65.42859885106276
2023-05-14,TGT,65.13306055776657
2023-05-21,TGT,61.12498814258244
2023-05-28,TGT,63.34379805109676
2023-06-04,TGT,53.26171023747405
2023-06-11,TGT,56.493721720717765
2023-06-18,TGT,47.10017144655846
2023-06-25,TGT,55.19423430126346
2023-07-02,TGT,52.71009146104012
2023-07-09,TGT,53.94949767694592
2023-07-16,TGT,58.96431832607375
2023-07-23,TGT,52.17592414379883
2023-07-30,TGT,33.485103783931066
2023-08-06,TGT,58.3640494374262
2023-08-13,TGT,50.306958416649415
2023-08-20,TGT,53.39185168743873
2023-08-27,TGT,43.38993739853773
2023-09-03,TGT,52.63990394842324
2023-09-10,TGT,56.50743428424408
2023-09-17,TGT,37.30564965820983
2023-09-24,TGT,54.258234330370186
2023-10-01,TGT,41.2107372254479
2023-10-08,TGT,42.2823793013669
2023-10-15,TGT,47.113030272224414
2023-10-22,TGT,59.953368885193775
2023-10-29,TGT,36.95915832561777
2023-11-05,TGT,44.50577830591487
2023-11-12,TGT,49.21329243997771
2023-11-19,TGT,53.58349952727744
2023-11-26,TGT,49.762832432870894
2023-12-03,TGT,53.87560730353008
2023-12-10,TGT,45.96714423884949
2023-12-17,TGT,57.78517041930999
2023-12-24,TGT,60.45094950319491
2023-12-31,TGT,48.45980555503918
2024-01-07,TGT,51.33523451672094
2024-01-14,TGT,59.438228287771
2024-01-21,TGT,59.99805439829223
2024-01-28,TGT,62.082492868462914
2024-02-04,TGT,52.38796253334803
2024-02-11,TGT,58.15951136920038
2024-02-18,TGT,58.27606424241738
2024-02-25,TGT,70.03351936113353
2024-03-03,TGT,61.80425220413709
2024-03-10,TGT,59.71610350772991
2024-03-17,TGT,57.62795481132274
2024-03-24,TGT,63.298190414983154
2024-03-31,TGT,70.57377895678326
2024-04-07,TGT,53.95959509197227
2024-04-14,TGT,63.877740760887534
2024-04-21,TGT,65.99141242384967
2024-04-28,TGT,74.56513754255138
2024-05-05,TGT,66.17385655776341
2024-05-12,TGT,69.66827210733206
2024-05-19,TGT,61.09043420677808
2024-05-26,TGT,51.67602638577424
2024-06-02,TGT,50.67078611949027
2024-06-09,TGT,54.06140116874661
2024-06-16,TGT,58.326199145568665
2024-06-23,TGT,54.83653942859161
2024-06-30,TGT,52.80426994708966
2024-07-07,TGT,65.63180954007655
2024-07-14,TGT,39.26488116505326
2024-07-21,TGT,46.50220132269476
2024-07-28,TGT,66.46911262356322
2024-08-04,TGT,53.04833337951294
2024-08-11,TGT,48.01423174965129
2024-08-18,TGT,42.98013011978964
2024-08-25,TGT,54.07483134405425
2024-09-01,TGT,52.95272099174848
2024-09-08,TGT,53.2511497331248
2024-09-15,TGT,40.2307219350554
2024-09-22,TGT,48.73768127714235
2024-09-29,TGT,46.548223190052425
2024-10-06,TGT,50.64218478812791
2024-10-13,TGT,38.36883421884594
2024-10-20,TGT,52.06124335046539
2024-10-27,TGT,58.17397964732183
2024-11-03,TGT,41.1046895601932
2024-11-10,TGT,55.317661936027456
2024-11-17,TGT,60.86604314425824
2024-11-24,TGT,56.882855340727566
2024-12-01,TGT,52.076136395338814
2024-12-08,TGT,54.06430341656257
2024-12-15,TGT,51.00597139288971
2024-12-22,TGT,56.53416724554389
2024-12-29,TGT,49.87614273218561
2025-01-05,TGT,57.50329459032704
2025-01-12,TGT,53.04572996437781
2025-01-19,TGT,50.289112530155805
2025-01-26,TGT,69.09722086386583
2025-02-02,TGT,49.59364689425165
2025-02-09,TGT,72.47031109300649
2025-02-16,TGT,49.10645240322521
2025-02-23,TGT,68.63909121973298
2025-03-02,TGT,64.61860792284544
2025-03-09,TGT,54.07004964704419
2025-03-16,TGT,61.11970860969792
2025-03-23,TGT,58.20291490898168
2025-03-30,TGT,58.68737489891279
2025-04-06,TGT,57.91190856244188
2025-04-13,TGT,57.13644222597097
2025-04-20,TGT,52.32282776913364
2025-04-27,TGT,70.42085493707957
2025-05-04,TGT,65.53222938496704
2025-05-11,TGT,62.60070213618913
2025-05-18,TGT,60.20144936867626
2025-05-25,TGT,65.4181557226091
2025-06-01,TGT,62.64002989739475
2025-06-08,TGT,58.82302843759619
2025-06-15,TGT,55.02429421356643
2025-06-22,TGT,64.2443880726448
2025-06-29,TGT,65.59625541367387
2025-07-06,TGT,58.66556829682565
2025-07-13,TGT,73.10035317173423
2025-07-20,TGT,55.358466886367424
2025-07-27,TGT,54.25164242384429
2025-08-03,TGT,61.56539225783061
2025-08-10,TGT,53.37241213357567
2025-08-17,TGT,52.50965457530261
2025-08-24,TGT,48.16805443748856
2025-08-31,TGT,52.78166707009233
2025-09-07,TGT,39.23744703449148
2025-09-14,TGT,44.77348391992567
2025-09-21,TGT,42.4805587292401
2025-09-28,TGT,35.710096811539785
2025-10-05,TGT,55.74669074000298
2025-10-12,TGT,47.2766570278
2025-10-19,TGT,44.23395658725316
2025-10-26,TGT,52.328884334148135
2025-11-02,TGT,42.95044891507226
2025-11-09,TGT,56.62435167704867
2025-11-16,TGT,50.27216271941681
2025-11-23,TGT,43.91997376178496
2025-11-30,TGT,60.72361208758439
2025-12-07,TGT,55.63530817137619
2025-12-14,TGT,62.24241746321017
2025-12-21,TGT,57.512584627745646
2025-12-28,TGT,52.13986148422303
